uid	com_name	pre_open_url	json_domain
setting_com_51.ini::com_00288	中科寒武纪科技股份有限公司	https://app.mokahr.com/campus-recruitment/cambricon/44201#/jobs?project=100104136	https://app.mokahr.com/campus-recruitment/cambricon/44201
setting_com_51.ini::com_00301	东方财富	https://app.mokahr.com/campus-recruitment/eastmoney/92400?locale=zh-CN#/	https://zhaopin.eastmoney.com/social-recruitment/eastmoney/57970
setting_com_51.ini::com_00302	东方财富	https://app.mokahr.com/campus-recruitment/eastmoney/92400?locale=zh-CN#/	https://app.mokahr.com/campus-recruitment/eastmoney/92400?locale=zh-CN
setting_com_51.ini::com_00304	富途证券	https://join.futunn.com/	https://app.mokahr.com/social-recruitment/futu5/141927
setting_com_51.ini::com_00315	完美世界	https://app.mokahr.com/campus-recruitment/pwrd/140155#/jobs?keyword=	https://app.mokahr.com/campus-recruitment/pwrd/140155
setting_com_51.ini::com_00316	完美世界	https://app.mokahr.com/campus-recruitment/pwrd/150080#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/pwrd/150080
setting_com_51.ini::com_00317	完美世界	https://app.mokahr.com/social-recruitment/pwrd/142341#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/pwrd/142341
setting_com_51.ini::com_00319	三七互娱	https://app.mokahr.com/campus-recruitment/37/58016?locale=zh-CN#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/37/58016?locale=zh-CN
setting_com_51.ini::com_00322	巨人网络	https://app.mokahr.com/campus-recruitment/ztgame/92438#/jobs	https://app.mokahr.com/campus-recruitment/ztgame/92438
setting_com_51.ini::com_00323	盛趣游戏	https://app.mokahr.com/campus-recruitment/shengqu/96336#/jobs?keyword=	https://app.mokahr.com/campus-recruitment/shengqu/96336
setting_com_51.ini::com_00328	芒果超媒	https://app.mokahr.com/campus-recruitment/mgtv/46450?previewKey=20c9fc31a2724d069c53d1d4bd0b336d463f162413c3469e9355912d430b0f6c#/jobs?keyword=	https://app.mokahr.com/campus-recruitment/mgtv/46450?previewKey=20c9fc31a2724d069c53d1d4bd0b336d463f162413c3469e9355912d430b0f6c
setting_com_51.ini::com_00392	旷视科技	https://app.mokahr.com/social-recruitment/megviihr/38641#/jobs?keyword=	https://app.mokahr.com/social-recruitment/megviihr/38641
